text,slot,intent,intent_id
add album to my grandes unplugged,O B-music_item O B-playlist_owner B-playlist I-playlist,AddToPlaylist,5
put artist serenata onto my massive soca hits list,O B-music_item B-artist O B-playlist_owner B-playlist I-playlist I-playlist O,AddToPlaylist,5
add artist to my endorphin rush playlist,O B-music_item O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
add cliffs of dooneen in playlist lo que suena los angeles,O B-entity_name I-entity_name I-entity_name O O B-playlist I-playlist I-playlist I-playlist I-playlist,AddToPlaylist,5
add this artist to the playlist cool jazz,O O B-music_item O O O B-playlist I-playlist,AddToPlaylist,5
can you add something by faultline to jannie s strength of street knowledge playlist,O O O O O B-artist O B-playlist_owner I-playlist_owner B-playlist I-playlist I-playlist I-playlist O,AddToPlaylist,5
add this album by richard hell to arlene s playlist named miami 2017 guest list,O O B-music_item O B-artist I-artist O B-playlist_owner I-playlist_owner O O B-playlist I-playlist I-playlist I-playlist,AddToPlaylist,5
add there is nothing like a dame to my playlist guest list take,O B-entity_name I-entity_name I-entity_name I-entity_name I-entity_name I-entity_name O B-playlist_owner O B-playlist I-playlist I-playlist,AddToPlaylist,5
stick fonseca in the songs to sing in the car playlist,O B-artist O O B-playlist I-playlist I-playlist I-playlist I-playlist I-playlist O,AddToPlaylist,5
add tune to my playlist picnic in the park,O B-music_item O B-playlist_owner O B-playlist I-playlist I-playlist I-playlist,AddToPlaylist,5
add a billy strayhorn song to my the selektor playlist,O O B-artist I-artist B-music_item O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
add jan smit in endorphin rush,O B-artist I-artist O B-playlist I-playlist,AddToPlaylist,5
add sweets edison to relaxing playlist,O B-artist I-artist O B-playlist O,AddToPlaylist,5
add raz b to drive playlist,O B-artist I-artist O B-playlist O,AddToPlaylist,5
add ana carolina to chill,O B-artist I-artist O B-playlist,AddToPlaylist,5
i want to add anna semenovich to the dinner with friends playlist,O O O O B-artist I-artist O O B-playlist I-playlist I-playlist O,AddToPlaylist,5
put jtr on the top classical playlist,O B-entity_name O O B-playlist I-playlist O,AddToPlaylist,5
add this artist to the playlist called evening groove,O O B-music_item O O O O B-playlist I-playlist,AddToPlaylist,5
add this song to enid s rom¨¢ntica playlist,O O B-music_item O B-playlist_owner I-playlist_owner B-playlist O,AddToPlaylist,5
put a track into my classic country playlist,O O B-music_item O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
add this artist to rom¨¢ntica,O O B-music_item O B-playlist,AddToPlaylist,5
add track to this is zez¨¦ di camargo & luciano playlist,O B-music_item O B-playlist I-playlist I-playlist I-playlist I-playlist I-playlist I-playlist O,AddToPlaylist,5
i want another song in my rock espa?ol playlist,O O O B-music_item O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
put this jerry dixon song onto my tokyo rising playlist,O O B-artist I-artist B-music_item O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
put donnie g don gorilla on my classical romance playlist,O B-entity_name I-entity_name I-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
add devil pray to my party list,O B-entity_name I-entity_name O B-playlist_owner B-playlist O,AddToPlaylist,5
add yma sumac to this is animal collective,O B-artist I-artist O B-playlist I-playlist I-playlist I-playlist,AddToPlaylist,5
add artist chris squire to my the birth of cool playlist,O B-music_item B-artist I-artist O B-playlist_owner B-playlist I-playlist I-playlist I-playlist O,AddToPlaylist,5
play suus to my the funny thing about football is playlist,O B-entity_name O B-playlist_owner B-playlist I-playlist I-playlist I-playlist I-playlist I-playlist O,AddToPlaylist,5
add thomas anders to my crossroad blues,O B-artist I-artist O B-playlist_owner B-playlist I-playlist,AddToPlaylist,5
put gregory douglass in halloween teens please,O B-artist I-artist O B-playlist I-playlist O,AddToPlaylist,5
add this artist to spring music,O O B-music_item O B-playlist I-playlist,AddToPlaylist,5
i want to put paul young onto all new all now,O O O O B-artist I-artist O B-playlist I-playlist I-playlist I-playlist,AddToPlaylist,5
add me kommeni tin anasa to my propuesta alternativa playlist,O B-entity_name I-entity_name I-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
add the album to the top 100 country tracks on spotify playlist,O O B-music_item O O B-playlist I-playlist I-playlist I-playlist I-playlist I-playlist O,AddToPlaylist,5
add this adam clayton tune to sxsw fresh playlist,O O B-artist I-artist B-music_item O B-playlist I-playlist O,AddToPlaylist,5
"add kenneth c ""jethro"" burns songs in my playlist soundscapes for gaming",O B-artist I-artist I-artist I-artist O O B-playlist_owner O B-playlist I-playlist I-playlist,AddToPlaylist,5
i want you to add the currently playing this generation into my playlist called funtime activity,O O O O O O O O B-entity_name I-entity_name O B-playlist_owner O O B-playlist I-playlist,AddToPlaylist,5
add artist my laundry playlist,O B-music_item B-playlist_owner B-playlist O,AddToPlaylist,5
the songs to sing in the car playlist needs k j yesudas discography in it,O B-playlist I-playlist I-playlist I-playlist I-playlist I-playlist O O B-artist I-artist I-artist I-artist O O,AddToPlaylist,5
add to isabella s club hits this song,O O B-playlist_owner I-playlist_owner B-playlist I-playlist O B-music_item,AddToPlaylist,5
add this track to my flamenco pa ti,O O B-music_item O B-playlist_owner B-playlist I-playlist I-playlist,AddToPlaylist,5
add to my playlist house afterwork this tune,O O B-playlist_owner O B-playlist I-playlist O B-music_item,AddToPlaylist,5
add this track to epic wall of sound,O O B-music_item O B-playlist I-playlist I-playlist I-playlist,AddToPlaylist,5
please add tobymac s song onto the indiespensables playlist,O O B-artist O B-music_item O O B-playlist O,AddToPlaylist,5
add j r rotem to classic jazz singers playlist,O B-artist I-artist I-artist O B-playlist I-playlist I-playlist O,AddToPlaylist,5
please put this song onto my urban hits playlist,O O O B-music_item O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
add chris walla to trabajo relax,O B-artist I-artist O B-playlist I-playlist,AddToPlaylist,5
add a j mclean to rock to work,O B-artist I-artist I-artist O B-playlist I-playlist I-playlist,AddToPlaylist,5
add changes & things to hot 50 playlist,O B-entity_name I-entity_name I-entity_name O B-playlist I-playlist O,AddToPlaylist,5
add vikku vinayakram to my this is nicky jam,O B-artist I-artist O B-playlist_owner B-playlist I-playlist I-playlist I-playlist,AddToPlaylist,5
add you put a move on my heart to the martin garrix show,O B-entity_name I-entity_name I-entity_name I-entity_name I-entity_name I-entity_name I-entity_name O B-playlist I-playlist I-playlist I-playlist,AddToPlaylist,5
find lesley s epic classical playlist and add this tune,O B-playlist_owner I-playlist_owner B-playlist I-playlist O O O O B-music_item,AddToPlaylist,5
add abrar ul haq to confidence boost,O B-artist I-artist I-artist O B-playlist I-playlist,AddToPlaylist,5
add naomi schemer to my hanging out and relaxing,O B-artist I-artist O B-playlist_owner B-playlist I-playlist I-playlist I-playlist,AddToPlaylist,5
add steve jones to my chill list,O B-artist I-artist O B-playlist_owner B-playlist O,AddToPlaylist,5
add take it back to my metal party playlist,O B-entity_name I-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
add post mortem to my timeless love songs playlist,O B-artist I-artist O B-playlist_owner B-playlist I-playlist I-playlist O,AddToPlaylist,5
add some patrick stump to maritza s disco fever list,O O B-artist I-artist O B-playlist_owner I-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
add september to winter music,O B-artist O B-playlist I-playlist,AddToPlaylist,5
add this tune by kurt james to the playlist latin pop classics,O O B-music_item O B-artist I-artist O O O B-playlist I-playlist I-playlist,AddToPlaylist,5
add the album by cham to my cloud rap playlist,O O B-music_item O B-artist O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
i need to add an artist to one of my playlists classical new releases spotify picks,O O O O O B-music_item O O O B-playlist_owner O B-playlist I-playlist I-playlist I-playlist I-playlist,AddToPlaylist,5
add louis nelson delisle to the pulse of americana,O B-artist I-artist I-artist O B-playlist I-playlist I-playlist I-playlist,AddToPlaylist,5
add this artist to primavera sound 2016 barcelona,O O B-music_item O B-playlist I-playlist I-playlist I-playlist,AddToPlaylist,5
add the maid of amsterdam to my 80s smash hits,O B-entity_name I-entity_name I-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist I-playlist,AddToPlaylist,5
add sci-fi crimes to the fresh folk playlist,O B-entity_name I-entity_name O O B-playlist I-playlist O,AddToPlaylist,5
add a track to summer of love,O O B-music_item O B-playlist I-playlist I-playlist,AddToPlaylist,5
add this tune by jim white to my playlist rumba y m¨¢s,O O B-music_item O B-artist I-artist O B-playlist_owner O B-playlist I-playlist I-playlist,AddToPlaylist,5
can you put in person at carnegie hall on my winter playlist,O O O B-entity_name I-entity_name I-entity_name I-entity_name I-entity_name O B-playlist_owner B-playlist O,AddToPlaylist,5
add artist to my playlist i love my 80 s rollerdisco,O B-music_item O B-playlist_owner O B-playlist I-playlist I-playlist I-playlist I-playlist I-playlist,AddToPlaylist,5
add j j cale to my heavy gamer playlist,O B-artist I-artist I-artist O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
i d like t add day after day to evangeline s party of the century playlist,O O O O O B-entity_name I-entity_name I-entity_name O B-playlist_owner I-playlist_owner B-playlist I-playlist I-playlist I-playlist O,AddToPlaylist,5
add i almost lost my mind to my bossa nova dinner playlist,O B-entity_name I-entity_name I-entity_name I-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist I-playlist O,AddToPlaylist,5
add david henry hwang to the this is nicky jam playlist,O B-artist I-artist I-artist O O B-playlist I-playlist I-playlist I-playlist O,AddToPlaylist,5
put this artist into my found them first playlist please,O O B-music_item O B-playlist_owner B-playlist I-playlist I-playlist O O,AddToPlaylist,5
open my acoustic concentration playlist and play an entire album,O B-playlist_owner B-playlist I-playlist O O O O O B-music_item,AddToPlaylist,5
add count von cosels obsession to jazzy romance,O B-entity_name I-entity_name I-entity_name I-entity_name O B-playlist I-playlist,AddToPlaylist,5
please put linzi stoppard into my sxsw fresh playlist,O O B-artist I-artist O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
for my playlist it s ok to like jazz add this tune,O B-playlist_owner O B-playlist I-playlist I-playlist I-playlist I-playlist I-playlist O O B-music_item,AddToPlaylist,5
add this is andr¨¦s calamaro by milk,O B-playlist I-playlist I-playlist I-playlist O B-entity_name,AddToPlaylist,5
add this tune by hal patino to my ambiente rnb playlist,O O B-music_item O B-artist I-artist O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
put the joy division the complete bbc recordings on 40 hits,O O B-entity_name I-entity_name I-entity_name I-entity_name I-entity_name I-entity_name O B-playlist I-playlist,AddToPlaylist,5
add david dallas to my latin dance cardio playlist,O B-artist I-artist O B-playlist_owner B-playlist I-playlist I-playlist O,AddToPlaylist,5
add robin trower to feminist friday playlist,O B-artist I-artist O B-playlist I-playlist O,AddToPlaylist,5
add this artist to my this is philip glass playlist,O O B-music_item O B-playlist_owner B-playlist I-playlist I-playlist I-playlist O,AddToPlaylist,5
add this album to the playlist guest list engadget,O O B-music_item O O O B-playlist I-playlist I-playlist,AddToPlaylist,5
add a mary fahl tune to the pre-party r&b jams playlist,O O B-artist I-artist B-music_item O O B-playlist I-playlist I-playlist O,AddToPlaylist,5
i d like to put duett onto my hot country playlist,O O O O O B-entity_name O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
add sunday express live to workout playlist,O B-entity_name I-entity_name I-entity_name O B-playlist O,AddToPlaylist,5
add another song to my 88 keys playlist,O O B-music_item O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
add daigo to indietronic,O B-artist O B-playlist,AddToPlaylist,5
add this song to my fairy tales,O O B-music_item O B-playlist_owner B-playlist I-playlist,AddToPlaylist,5
add seek & destroy to sin ti playlist,O B-entity_name I-entity_name I-entity_name O B-playlist I-playlist O,AddToPlaylist,5
add the artist choclair to la mejor m¨²sica de bso,O O B-music_item B-artist O B-playlist I-playlist I-playlist I-playlist I-playlist,AddToPlaylist,5
add tune to punk espa?ol,O B-music_item O B-playlist I-playlist,AddToPlaylist,5
add suffer little children to this is racionais mc s playlist,O B-entity_name I-entity_name I-entity_name O B-playlist I-playlist I-playlist I-playlist I-playlist O,AddToPlaylist,5
add to my list the tune summer of love,O O B-playlist_owner O O B-music_item B-playlist I-playlist I-playlist,AddToPlaylist,5
will you put this song onto women of electronic,O O O O B-music_item O B-playlist I-playlist I-playlist,AddToPlaylist,5
